pmb_id,source,raw_sent,sbn_str,error,precision,recall,f1,precision_lenient,recall_lenient,f1_lenient
en/p64/d1917,GREW,Tom stole three hundred dollars from Mary.,"time.n.08    TPR now
female.n.02  Name Tom
steal.v.01   Time -2 Agent -1 Theme +2 Location +3
hundred.n.01 Agent three
dollar.n.01  Quantity -1
female.n.02  Name Mary",,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8205128205128205,0.8205128205128205,0.8205128205128205
en/p64/d2793,GREW,By whom was the island discovered?,"time.n.08     TPR now
whom.n.01
island.n.01
discover.v.01 Time -3 Time -2 Theme -1",,0.8888888888888888,0.8275862068965517,0.8571428571428572,0.9130434782608695,0.84,0.8749999999999999
en/p64/d1392,GREW,What country did Catherine the Great rule?,"time.n.08    EQU now
country.n.02
female.n.02  Name Catherine
rule.v.01    Time -3 Theme -2 Agent -1",,0.896551724137931,0.8387096774193549,0.8666666666666666,0.92,0.8518518518518519,0.8846153846153846
en/p64/d1866,GREW,Tom is skating.,"time.n.08   EQU now
female.n.02 Name Tom
skate.v.01  Time -2 Agent -1",,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9,0.9,0.9
en/p64/d3243,GREW,The prisoners are escaping!,"time.n.08     EQU now
prisoner.n.01
escape.v.01   Time -2 Theme -1",,0.9523809523809523,0.7407407407407407,0.8333333333333334,0.9444444444444444,0.7391304347826086,0.8292682926829269
en/p64/d3454,GREW,I'm bluffing.,"time.n.08   EQU now
person.n.01 EQU speaker
bluff.v.02  Time -2 Agent -1",,1.0,1.0,1.0,1.0,1.0,1.0
en/p64/d3384,GREW,Looters stole ancient artifacts from the tomb.,"time.n.08     TPR now
looter.n.01
steal.v.01    Time -2 Theme -1 Theme +2 Theme +3
ancient.a.01
artifact.n.01 Attribute -1
tomb.n.01",,0.9487179487179487,0.8222222222222222,0.8809523809523809,0.9393939393939394,0.8157894736842105,0.8732394366197183
en/p64/d1941,GREW,Ms. Yamamoto teaches us English.,"time.n.08   EQU now
female.n.02 Name Ms.
teach.v.01  Time -2 Agent -1 Time +1 Time +2
person.n.01 EQU speaker
female.n.02 Name English",,0.8205128205128205,0.7441860465116279,0.7804878048780488,0.8235294117647058,0.7567567567567568,0.7887323943661971
en/p64/d3167,GREW,Tom lives in the heart of the city.,"time.n.08   EQU now
female.n.02 Name Tom
live.v.01   Time -2 Agent -1 Theme +1
heart.n.02  EQU +1
city.n.01",,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8666666666666667,0.8666666666666667,0.8666666666666667
en/p64/d3139,GREW,To whom did you give the book?,"time.n.08   EQU now
whom.n.01
person.n.01 EQU hearer
give.v.03   Time -3 Time -2 Agent -1 Theme +1
book.n.02",,0.9142857142857143,0.8648648648648649,0.888888888888889,0.9,0.84375,0.870967741935484
en/p64/d1787,GREW,Tom managed to carry everything himself.,"NEGATION    -1
NEGATION    -1
time.n.08   TPR now
female.n.02 Name Tom
manage.v.01 Time -2 Agent -1 Time +1
carry.v.01  Agent +1
male.n.02",,0.7948717948717948,0.6739130434782609,0.7294117647058824,0.7941176470588235,0.675,0.7297297297297296
en/p64/d2663,GREW,Aaah!! My computer is broken!,"time.n.08     EQU now
aaah.n.01     Time -1
CONTINUATION  -1
time.n.08     EQU now
person.n.01   EQU speaker
computer.n.01 Role -1
broken.a.01   Time -3 AttributeOf -1",,0.6818181818181818,0.7894736842105263,0.7317073170731707,0.7105263157894737,0.8181818181818182,0.7605633802816901
en/p64/d2486,GREW,I'm a detective.,"time.n.08      EQU now
person.n.01    EQU speaker
detective.n.01 Time -2 Theme -1",,0.9130434782608695,0.6,0.7241379310344828,0.9,0.6,0.7200000000000001
en/p64/d1825,GREW,Tom's in love with John's ex-wife.,"time.n.08    EQU now
female.n.02  Name Tom
love.v.01    Time -2 Theme -1 EQU +1
ex-wife.n.01 User -2",,0.7666666666666667,0.45098039215686275,0.5679012345679013,0.7307692307692307,0.4318181818181818,0.5428571428571428
en/p64/d3503,GREW,There were five patients in the waiting room.,"time.n.08         TPR now
there.n.01
be.v.02           Time -2 Location -1 Theme +1 Theme +2
patient.n.01      Agent five
waiting_room.n.01",,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.8333333333333334,0.8333333333333334,0.8333333333333334
en/p64/d1568,GREW,Tom complained about the excessive noise.,"time.n.08      TPR now
female.n.02    Name Tom
complain.v.01  Time -2 Agent -1 Theme +2
excessive.a.01
noise.n.01     Attribute -1",,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9666666666666667,0.9666666666666667,0.9666666666666667
en/p64/d2242,GREW,Watanabe is my family name.,"time.n.08        EQU now
female.n.02      Name Watanabe
family_name.n.01 Time -2 Theme -1",,0.782608695652174,0.5806451612903226,0.6666666666666667,0.8,0.5925925925925926,0.6808510638297872
en/p64/d3246,GREW,The library is on the 4th floor.,"time.n.08    EQU now
library.n.03
4th.a.01
floor.n.02   Time -3 Theme -2 Attribute -1",,0.7777777777777778,0.7241379310344828,0.75,0.782608695652174,0.72,0.7499999999999999
en/p64/d1386,GREW,Where was Adolf Hitler born?,"time.n.08   TPR now
where.r.01
female.n.02 Name Adolf
bear.v.02   Time -3 Manner -2 Time -1",,0.7931034482758621,0.7419354838709677,0.7666666666666667,0.76,0.7037037037037037,0.7307692307692308
en/p64/d2196,GREW,You must get up at six.,"time.n.08   EQU now
person.n.01 EQU hearer
get.v.09    Time -2 Agent -1 Manner +1 Agent six
up.a.02",,0.5483870967741935,0.68,0.6071428571428571,0.5555555555555556,0.6818181818181818,0.6122448979591836
en/p64/d3417,GREW,Tom grows strawberries in his garden.,"time.n.08       EQU now
female.n.02     Name Tom
grow.v.07       Time -2 Agent -1 Theme +1 Theme +2
strawberry.n.01
garden.n.01     User -3",,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9032258064516129,0.9032258064516129,0.9032258064516129
en/p64/d1575,GREW,You have drunk three cups of coffee.,"time.n.08   TPR now
person.n.01 EQU hearer
drunk.a.01  Time -2 Agent -1 Theme +1
cup.n.02    Agent three EQU +1
coffee.n.01",,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8125,0.8125,0.8125
en/p64/d0847,GREW,She had her handbag stolen.,"time.n.08    TPR now
female.n.02
have.v.01    Time -2 Agent -1 Time +3
female.n.02
handbag.n.01 Role -1
steal.v.01   Theme -1",,0.6410256410256411,0.8928571428571429,0.746268656716418,0.6363636363636364,0.875,0.7368421052631579
en/p64/d1396,GREW,Where is Mount Olympus?,"time.n.08   EQU now
where.r.01  Time -1 Location +1
female.n.02 Name Olympus",,0.7391304347826086,0.5483870967741935,0.6296296296296297,0.8,0.5925925925925926,0.6808510638297872
en/p64/d2139,GREW,Nobody died.,"time.n.08   TPR now
nobody.n.01
die.v.01    Time -2 Agent -1",,0.8571428571428571,0.782608695652174,0.8181818181818182,0.8333333333333334,0.75,0.7894736842105262
en/p64/d3149,GREW,That boy who is speaking English is taller than I.,"time.n.08   EQU now
boy.n.01    Agent +2
who.n.01
speak.v.03  Agent -1 Time +1
female.n.02 Name English
taller.a.01 Time -5 AttributeOf -4 Time +1
person.n.01 EQU speaker",,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.7619047619047619,0.7619047619047619,0.7619047619047619
en/p64/d0712,GREW,Beverly worked for WEDCOR.,"time.n.08   TPR now
female.n.02 Name Beverly
work.v.02   Time -2 Agent -1 Location +1
female.n.02 Name WEDCOR",,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9259259259259259,0.9259259259259259,0.9259259259259259
en/p64/d1965,GREW,I don't have a cell phone.,"time.n.08       EQU now
person.n.01     EQU speaker
have.v.01       Time -2 Agent -1 Theme +1
cell_phone.n.01",,0.8620689655172413,0.8064516129032258,0.8333333333333334,0.84,0.7777777777777778,0.8076923076923077
en/p64/d0762,GREW,Kieslowski is a director.,"time.n.08     EQU now
female.n.02   Name Kieslowski
director.n.01 Time -2 Theme -1",,0.8260869565217391,0.5428571428571428,0.6551724137931034,0.85,0.5666666666666667,0.68
en/p64/d2214,GREW,The sky is overcast.,"time.n.08     EQU now
sky.n.01
overcast.a.01 Time -2 AttributeOf -1",,1.0,1.0,1.0,1.0,1.0,1.0
en/p64/d3504,GREW,We're not as young as Tom.,"NEGATION    -1
time.n.08   EQU now
person.n.01 EQU speaker
as.r.01
young.a.01  Time -3 AttributeOf -2 Degree -1 Stimulus +1
female.n.02 Name Tom",,0.9230769230769231,0.9,0.9113924050632911,0.9117647058823529,0.8857142857142857,0.8985507246376812
en/p64/d2812,GREW,My friend was luckier than me.,"time.n.08    EQU now
person.n.01  EQU speaker
friend.n.01  Role -1
luckier.a.01 Time -3 AttributeOf -1 Time +1
person.n.01  EQU speaker",,0.8108108108108109,0.6818181818181818,0.7407407407407407,0.8125,0.6842105263157895,0.742857142857143
en/p64/d2039,GREW,"Manchester United won the match, four to two.","time.n.08   TPR now
female.n.02 Name United
win.v.01    Time -2 Agent -1 Theme +1 Agent +2
match.n.02
four.n.01   Agent two",,0.7837837837837838,0.7837837837837838,0.7837837837837838,0.8125,0.8125,0.8125
en/p64/d2657,GREW,I smiled and waved at them.,"time.n.08   TPR now
person.n.01 EQU speaker
smile.v.01  Time -2 Agent -1 Time +1
wave.v.01   Time +1
person.n.01",,0.8857142857142857,0.5961538461538461,0.7126436781609196,0.9,0.6,0.7200000000000001
en/p64/d3519,GREW,Mary is left-handed.,"time.n.08   EQU now
female.n.02 Name Mary
left.a.01
hand.n.01   Time -3 AttributeOf -2 Time -1",,0.7241379310344828,0.9130434782608695,0.8076923076923076,0.72,0.9,0.7999999999999999
en/p64/d0885,GREW,I live on the ground floor.,"time.n.08         EQU now
person.n.01       EQU speaker
live.v.01         Time -2 Agent -1 Theme +1
ground_floor.n.01",,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.92,0.92,0.92
en/p64/d2777,GREW,There was an old castle to the east of the town.,"time.n.08   TPR now
there.n.01
be.v.02     Time -2 Location -1 Theme +2 Theme +3
old.a.01
castle.n.02 Attribute -1
east.n.05   EQU +1
town.n.01",,0.7555555555555555,0.8292682926829268,0.7906976744186047,0.7894736842105263,0.8571428571428571,0.8219178082191781
en/p64/d2381,GREW,I was relaxed.,"time.n.08    EQU now
person.n.01  EQU speaker
relaxed.a.01 Time -2 AttributeOf -1",,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9,0.9,0.9
en/p64/d2006,GREW,The dog sniffed the ground.,"time.n.08   TPR now
dog.n.01
sniff.v.01  Time -2 Theme -1 Theme +1
ground.n.01",,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9565217391304348,0.9565217391304348,0.9565217391304348
en/p64/d1385,GREW,In which country is Bosnia located?,"time.n.08    TPR now
country.n.02
female.n.02  Name Bosnia
locate.v.01  Time -3 Theme -2 Time -1",,0.7586206896551724,0.7096774193548387,0.7333333333333333,0.76,0.7037037037037037,0.7307692307692308
en/p64/d2961,GREW,The mountains in the Himalayas are higher than those in the Andes.,"time.n.08     EQU now
mountain.n.01 Time +1
female.n.02   Name Himalayas
higher.a.01   Time -3 AttributeOf -2 Time +1
those.n.01    PartOf +1
female.n.02   Name Andes",,0.7674418604651163,0.66,0.7096774193548386,0.8108108108108109,0.6976744186046512,0.75
en/p64/d2963,GREW,He doesn't believe in global warming.,"time.n.08    EQU now
male.n.02
believe.v.01 Time -2 Agent -1 Theme +2
global.a.01
warming.n.01 Attribute -1",,0.7272727272727273,0.8275862068965517,0.7741935483870968,0.7142857142857143,0.8,0.7547169811320756
en/p64/d1384,GREW,How did Adolf Hitler die?,"time.n.08   EQU now
how.r.01
female.n.02 Name Adolf
die.v.01    Time -3 Manner -2 Agent -1",,0.7931034482758621,0.7419354838709677,0.7666666666666667,0.76,0.7037037037037037,0.7307692307692308
en/p64/d2398,GREW,"I'm sorry, I fucked up.","time.n.08    TPR now
person.n.01  EQU speaker
sorry.a.01   Time -2 AttributeOf -1 Agent +2
person.n.01  EQU speaker
fuck_up.v.01 Agent -1",,0.8648648648648649,0.6956521739130435,0.7710843373493975,0.84375,0.675,0.75
en/p64/d3029,GREW,Tom sprained his ankle.,"time.n.08   TPR now
female.n.02 Name Tom
sprain.v.01 Time -2 Agent -1 Theme +1
ankle.n.01  User -2",,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8461538461538461,0.8461538461538461,0.8461538461538461
en/p64/d3390,GREW,The green leaves are coming out.,"time.n.08  EQU now
green.a.01
leave.v.01 Attribute -1
come.v.02  Time -3 Theme -1 Manner +1
out.r.01",,0.6666666666666666,0.8148148148148148,0.7333333333333333,0.6785714285714286,0.8260869565217391,0.7450980392156864
en/p64/d2685,GREW,Tom forgot to lock the front door.,"time.n.08   TPR now
female.n.02 Name Tom
forget.v.04 Time -2 Agent -1 Time +1
lock.v.01   Theme +2
front.n.09
door.n.01   Attribute -1",,0.7317073170731707,0.8333333333333334,0.7792207792207793,0.7428571428571429,0.8387096774193549,0.787878787878788
en/p64/d2247,GREW,He is ashamed of his failure.,"time.n.08    EQU now
male.n.02
ashamed.a.01 Time -2 AttributeOf -1 Stimulus +2
male.n.02
failure.n.01 Role -1",,0.7878787878787878,0.9285714285714286,0.8524590163934426,0.7857142857142857,0.9166666666666666,0.8461538461538461
en/p64/d2209,GREW,He's loaded.,"time.n.08   EQU now
male.n.02
loaded.a.04 Time -2 AttributeOf -1",,1.0,1.0,1.0,1.0,1.0,1.0
en/p64/d0822,GREW,I paid him five dollars.,"time.n.08   TPR now
person.n.01 EQU speaker
pay.v.01    Time -2 Agent -1 Time +1 Theme +2
male.n.02
dollar.n.01 Agent five",,0.8918918918918919,0.7674418604651163,0.825,0.875,0.7567567567567568,0.8115942028985507
en/p64/d3137,GREW,Tom stabbed Mary with his knife.,"time.n.08   TPR now
female.n.02 Name Tom
stab.v.01   Time -2 Agent -1 Time +1 Theme +2
female.n.02 Name Mary
knife.n.01  User -3",,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.9090909090909091,0.9090909090909091,0.9090909090909091
en/p64/d3403,GREW,I used to play the trombone.,"time.n.08     TPR now
person.n.01   EQU speaker
use.v.01      Time -2 Agent -1 Time +1
play.v.01     Theme +1
trombone.n.01",,0.7428571428571429,0.896551724137931,0.8125,0.7666666666666667,0.92,0.8363636363636363
en/p64/d3032,GREW,He is absorbed in the study of linguistics.,"time.n.08       TPR now
male.n.02
absorb.v.08     Time -2 Experiencer -1 Theme +1
study.n.06      EQU +1
linguistic.n.01",,0.7878787878787878,0.7878787878787878,0.7878787878787878,0.7857142857142857,0.7857142857142857,0.7857142857142857
en/p64/d2301,GREW,Jim could hear whom she was phoning.,"time.n.08   EQU now
female.n.02 Name Jim
hear.v.01   Time -2 Agent -1 Time +3
whom.n.01
female.n.02
phone.v.01  Time -2 Agent -1",,0.7804878048780488,0.5079365079365079,0.6153846153846154,0.7714285714285715,0.4909090909090909,0.6
en/p64/d1954,GREW,I'm painting an Easter egg.,"time.n.08       EQU now
person.n.01     EQU speaker
painting.n.01   Time -2 Agent -1 Theme +1
Easter_egg.n.01",,0.8275862068965517,0.8275862068965517,0.8275862068965517,0.88,0.88,0.88
en/p38/d1984,GREW,We rented the apartment.,"time.n.08      TPR now
person.n.01    EQU speaker
rent.v.04      Time -2 Agent -1 Theme +1
apartment.n.01",,0.9655172413793104,0.9655172413793104,0.9655172413793104,1.0,1.0,1.0
en/p38/d2933,GREW,He visited Mauritania ten years ago.,"time.n.08   TPR now
male.n.02
visit.v.01  Time -2 Agent -1 Time +1 Manner +3
female.n.02 Name Mauritania
year.n.01   Agent ten
ago.r.01    Time -1",,0.7674418604651163,0.7333333333333333,0.7499999999999999,0.7837837837837838,0.7435897435897436,0.7631578947368421
en/p38/d2263,GREW,Neither Tom nor Mary speaks Spanish.,"time.n.08    EQU now
female.n.02  Sub +1
female.n.02  Name Mary
speak.v.03   Time -3 Agent -2 Time +1
spanish.n.01 Name Spanish",,0.8108108108108109,0.4838709677419355,0.606060606060606,0.78125,0.46296296296296297,0.5813953488372093
en/p38/d1165,GREW,Gabi Keast,"time.n.08   EQU now
female.n.02 Time -1 Name Gabi",,0.5882352941176471,0.6666666666666666,0.625,0.6,0.6923076923076923,0.6428571428571429
en/p38/d3474,GREW,The door is now closed.,"time.n.08  TPR now
door.n.01
now.r.01
close.v.01 Time -3 Theme -2 Manner -1",,0.5925925925925926,0.7619047619047619,0.6666666666666666,0.6086956521739131,0.7777777777777778,0.6829268292682927
en/p38/d3268,GREW,Tom unbuttoned his shirt.,"time.n.08     TPR now
female.n.02   Name Tom
unbutton.v.01 Time -2 Agent -1 Theme +1
shirt.n.01    User -2",,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9230769230769231,0.9230769230769231,0.9230769230769231
en/p38/d2407,GREW,I paid her five dollars.,"time.n.08   TPR now
person.n.01 EQU speaker
pay.v.01    Time -2 Agent -1 Time +1 Theme +2
female.n.02
dollar.n.01 Agent five",,0.8918918918918919,0.7674418604651163,0.825,0.875,0.7567567567567568,0.8115942028985507
en/p38/d0900,GREW,Tom keeps a diary.,"time.n.08   EQU now
female.n.02 Name Tom
keep.v.08   Time -2 Agent -1 Theme +1
diary.n.01",,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.96,0.96,0.96
en/p38/d3153,GREW,What a beautiful sunrise it is!,"time.n.08      EQU now
beautiful.a.01
sunrise.n.01   Time -2 Attribute -1 Theme +1
person.n.01",,0.8888888888888888,0.7272727272727273,0.7999999999999999,0.8695652173913043,0.7142857142857143,0.7843137254901961
en/p38/d3121,GREW,The dog is theirs.,"time.n.08   EQU now
dog.n.01
theirs.n.01 Time -2 Co-Theme -1",,0.8571428571428571,0.5454545454545454,0.6666666666666665,0.8333333333333334,0.5357142857142857,0.6521739130434783
en/p38/d3023,GREW,Tom had a heart attack.,"time.n.08         TPR now
female.n.02       Name Tom
have.v.01         Time -2 Agent -1 Theme +1
heart_attack.n.01",,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.88,0.88,0.88
en/p38/d1448,GREW,I must have my watch repaired.,"time.n.08   TPR now
person.n.01 EQU speaker
have.v.01   Time -2 Agent -1 Theme +2 Time +3
person.n.01 EQU speaker
watch.n.01  Role -1
repair.v.01",,0.5581395348837209,0.7272727272727273,0.6315789473684211,0.5405405405405406,0.6896551724137931,0.6060606060606061
en/p38/d2335,GREW,The doctors were treating the wounded.,"time.n.08    EQU now
doctor.n.01
treat.v.03   Time -2 Theme -1 Theme +1
wounded.a.01",,0.8518518518518519,0.5897435897435898,0.6969696969696971,0.8260869565217391,0.5757575757575758,0.6785714285714286
en/p38/d3348,GREW,I never doubted Tom.,"NEGATION    -1
time.n.08   TPR now
person.n.01 EQU speaker
doubt.v.01  Time -2 Agent -1 Time +1
female.n.02 Name Tom",,0.8787878787878788,0.8787878787878788,0.8787878787878788,0.896551724137931,0.896551724137931,0.896551724137931
en/p38/d3468,GREW,She hates him.,"time.n.08   EQU now
female.n.02
hate.v.01   Time -2 Agent -1 Time +1
male.n.02",,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9130434782608695,0.9130434782608695,0.9130434782608695
en/p38/d2946,GREW,Many were slain.,"time.n.08  EQU now
many.a.01
slain.a.01 Time -2 AttributeOf -1",,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.6666666666666666,0.6,0.631578947368421
en/p38/d2650,GREW,I arrived in Kobe around two thirty.,"time.n.08   TPR now
person.n.01 EQU speaker
arrive.v.01 Time -2 Agent -1 Location +1 Agent +3
female.n.02 Name Kobe
around.r.01
two.n.01    APX -1 Agent thirty",,0.7111111111111111,0.7441860465116279,0.7272727272727273,0.717948717948718,0.7368421052631579,0.7272727272727273
en/p38/d1998,GREW,George Washington was born on the twenty second of February seventeen thirty two.,"time.n.08   TPR now
female.n.02 Name George
bear.v.02   Time -2 Time -1 Theme +1
second.n.01 Agent twenty Time +1
female.n.02 Agent +2
thirty.n.01 Agent seventeen
two.n.01    Agent -1",,0.39215686274509803,0.6896551724137931,0.5,0.38636363636363635,0.6538461538461539,0.48571428571428565
en/p38/d0932,GREW,She is pretty bad at tennis.,"time.n.08   EQU now
female.n.02
pretty.r.01
bad.a.01    Time -3 AttributeOf -2 Degree -1 Stimulus +1
tennis.n.01",,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9642857142857143,0.9642857142857143,0.9642857142857143
en/p38/d1908,GREW,He slapped my ass.,"time.n.08   TPR now
male.n.02
slap.v.01   Time -2 Agent -1 Theme +2
person.n.01 EQU speaker
ass.n.01    Role -1",,0.7714285714285715,0.9310344827586207,0.8437500000000001,0.7666666666666667,0.92,0.8363636363636363
en/p38/d1840,GREW,Mr Smith was bereaved of his wife.,"time.n.08     EQU now
female.n.02   Name Mr
bereaved.a.01 Time -2 AttributeOf -1 Stimulus +1
wife.n.01     User -2",,0.7333333333333333,0.5238095238095238,0.611111111111111,0.6923076923076923,0.5,0.5806451612903226
en/p38/d3107,GREW,That broken vase is my grandfather's.,"time.n.08        TPR now
break.v.06
vase.n.01        Attribute -1
grandfather.n.01 Time -3 Theme -1",,0.7777777777777778,0.44680851063829785,0.5675675675675675,0.782608695652174,0.45,0.5714285714285714
en/p38/d1392,GREW,How did Virginia Woolf die?,"time.n.08   EQU now
how.r.01
female.n.02 Name Virginia
die.v.01    Time -3 Manner -2 Agent -1",,0.8275862068965517,0.7741935483870968,0.7999999999999999,0.8,0.7407407407407407,0.7692307692307692
en/p38/d1383,GREW,Where is Big Ben?,"time.n.08   EQU now
where.r.01  Time -1 Location +1
female.n.02 Name Ben",,0.7391304347826086,0.5483870967741935,0.6296296296296297,0.8,0.5925925925925926,0.6808510638297872
en/p38/d2865,GREW,I am brushing my teeth.,"time.n.08   EQU now
person.n.01 EQU speaker
brush.v.03  Time -2 Agent -1 Theme +2
person.n.01 EQU speaker
tooth.n.01  Role -1",,0.7837837837837838,0.9354838709677419,0.8529411764705881,0.78125,0.9259259259259259,0.847457627118644
en/p38/d2899,GREW,Tom's tipsy.,"time.n.08   EQU now
female.n.02 Name Tom
tipsy.a.01  Time -2 AttributeOf -1",,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.95,0.95,0.9500000000000001
en/p38/d1782,GREW,She's addicted to drugs.,"time.n.08     EQU now
female.n.02
addicted.a.01 Time -2 AttributeOf -1 Stimulus +1
drug.n.01",,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9565217391304348,0.9565217391304348,0.9565217391304348
en/p38/d2181,GREW,Everybody got something.,"NEGATION       -1
NEGATION       -1
time.n.08      TPR now
get.v.09       Time -1 Time +1
something.n.01",,0.88,0.7096774193548387,0.7857142857142856,0.9090909090909091,0.7407407407407407,0.8163265306122449
en/p38/d3381,GREW,"I owe you 3,000 yen.","time.n.08   EQU now
person.n.01 EQU speaker
owe.v.03    Time -2 Agent -1 Time +1 Theme +2
person.n.01 EQU hearer
yen.n.02    Agent 3,000",,0.8974358974358975,0.7777777777777778,0.8333333333333333,0.8823529411764706,0.7692307692307693,0.8219178082191781
en/p38/d1555,GREW,He married a Canadian girl.,"time.n.08     TPR now
male.n.02
marry.v.01    Time -2 Agent -1 Theme +2
canadian.a.01
girl.n.01     Attribute -1",,0.8484848484848485,0.8,0.823529411764706,0.8571428571428571,0.8,0.8275862068965518
en/p38/d1387,GREW,What does the abbreviation IRA stand for?,"time.n.08         EQU now
what.n.01
abbreviation.n.01
female.n.02       Agent -1
stand.v.05        Time -4 Time -3 Agent -1",,0.6666666666666666,0.7096774193548387,0.6875,0.6785714285714286,0.7037037037037037,0.6909090909090909
en/p38/d1424,GREW,He will wait.,"time.n.08 EQU now
male.n.02
wait.v.01 Time -2 Agent -1",,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8888888888888888,0.8888888888888888,0.8888888888888888
en/p38/d0949,GREW,That was a mediocre movie with mediocre actors.,"time.n.08     EQU now
that.n.01
mediocre.a.01
movie.n.01    Time -3 Theme -2 Attribute -1 EQU +2
mediocre.a.01
actor.n.01    Attribute -1",,0.8205128205128205,0.6274509803921569,0.711111111111111,0.8181818181818182,0.627906976744186,0.7105263157894738
en/p38/d2377,GREW,Tom is about three years older than Mary.,"time.n.08   EQU now
female.n.02 Name Tom
about.a.01
three.n.01  APX -1
year.n.01   Quantity -1
older.a.01  Time -5 AttributeOf -4 Time -1 Stimulus +1
female.n.02 Name Mary",,0.8367346938775511,0.640625,0.7256637168141593,0.8095238095238095,0.6181818181818182,0.7010309278350516
en/p38/d1130,GREW,NIKOLAI LENIN(Vladimir Illitch Ulianov),"time.n.08   EQU now
female.n.02 Time -1 Agent +1
female.n.02 Name Vladimir",,0.391304347826087,0.5294117647058824,0.45,0.4,0.5333333333333333,0.4571428571428572
en/p38/d2536,GREW,He married a dark-haired Italian girl.,"time.n.08    TPR now
male.n.02
marry.v.01   Time -2 Agent -1 Theme +4
dark.a.10
haired.a.01  Time -1
italian.n.02
girl.n.01    Attribute -2 Attribute -1",,0.7777777777777778,0.8536585365853658,0.8139534883720929,0.7631578947368421,0.8285714285714286,0.7945205479452055
en/p38/d3089,GREW,There are beautiful flowers in the garden.,"time.n.08      EQU now
there.n.01
be.v.02        Time -2 Location -1 Theme +2 Theme +3
beautiful.a.01
flower.n.01    Attribute -1
garden.n.01",,0.7948717948717948,0.9393939393939394,0.8611111111111112,0.8181818181818182,0.9642857142857143,0.8852459016393442
en/p38/d2835,GREW,I pocketed my keys.,"time.n.08   TPR now
person.n.01 EQU speaker
pocket.v.01 Time -2 Agent -1 Theme +2
person.n.01 EQU speaker
key.n.01    Role -1",,0.8108108108108109,0.967741935483871,0.8823529411764706,0.8125,0.9629629629629629,0.8813559322033898
en/p38/d0958,GREW,I returned to Japan.,"time.n.08   TPR now
person.n.01 EQU speaker
return.v.01 Time -2 Agent -1 Location +1
female.n.02 Name Japan",,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.8888888888888888,0.8888888888888888,0.8888888888888888
en/p38/d3440,GREW,About 10 people are waiting.,"time.n.08   EQU now
about.a.01
10.n.01     APX -1
people.n.01 Quantity -1
wait.v.01   Time -4 Theme -1",,0.8787878787878788,0.8285714285714286,0.8529411764705883,0.8571428571428571,0.8,0.8275862068965518
en/p38/d3027,GREW,Vice President Roosevelt hurried to Buffalo.,"time.n.08   TPR now
female.n.02 Name President
hurry.v.01  Time -2 Agent -1 Location +1
female.n.02 Name Buffalo",,0.8064516129032258,0.6756756756756757,0.7352941176470588,0.8148148148148148,0.6875,0.7457627118644067
en/p38/d0762,GREW,European cars sell in Russia.,"time.n.08     EQU now
european.a.01
car.n.01      Attribute -1
sell.v.01     Time -3 Theme -1 Location +1
female.n.02   Name Russia",,0.8571428571428571,0.8108108108108109,0.8333333333333334,0.8666666666666667,0.8125,0.8387096774193549
en/p38/d1935,GREW,It's a novel-based film.,"time.n.08   TPR now
person.n.01
novel.n.01
base.v.01   Agent -1
film.n.01   Time -4 Theme -3 Attribute -1",,0.8181818181818182,0.6923076923076923,0.7500000000000001,0.7857142857142857,0.6666666666666666,0.721311475409836
en/p38/d3040,GREW,Time flew.,"time.n.08 TPR now
time.n.08
fly.v.01  Time -2 Theme -1",,0.9047619047619048,0.9047619047619048,0.9047619047619048,1.0,1.0,1.0
en/p38/d0176,GREW,Someone's shouted my name.,"time.n.08    TPR now
someone.n.01
shout.v.03   Time -2 Experiencer -1 Theme +2
person.n.01  EQU speaker
name.n.01    Role -1",,0.7714285714285715,0.9310344827586207,0.8437500000000001,0.7666666666666667,0.92,0.8363636363636363
en/p38/d2493,GREW,His real name is Tom Jackson.,"time.n.08   EQU now
male.n.02
real.a.01
name.n.01   Role -2 Attribute -1
female.n.02 Time -4 Theme -1",,0.9090909090909091,0.7317073170731707,0.8108108108108109,0.8928571428571429,0.7142857142857143,0.7936507936507937
