pmb_id,raw_sent,precision,recall,f1,precision_lenient,recall_lenient,f1_lenient
en/p17/d1937,He won a gold medal.,0.8620689655172413,0.9259259259259259,0.8928571428571429,0.88,0.9565217391304348,0.9166666666666666
en/p17/d2220,Tom beat me at darts.,0.8571428571428571,0.8108108108108109,0.8333333333333334,0.8666666666666667,0.8125,0.8387096774193549
en/p17/d2084,The atomic bomb destroyed the entire city of Hiroshima.,0.6382978723404256,0.8571428571428571,0.7317073170731707,0.625,0.8333333333333334,0.7142857142857143
en/p17/d0823,I know that she is beautiful.,0.7567567567567568,0.6222222222222222,0.6829268292682927,0.75,0.6153846153846154,0.676056338028169
en/p17/d2120,Some brave passengers caught the pickpocket and turned him over to the police.,0.8235294117647058,0.56,0.6666666666666666,0.813953488372093,0.546875,0.6542056074766355
en/p17/d2875,I planted roses in the garden.,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9666666666666667,0.9666666666666667,0.9666666666666667
en/p17/d0820,I tied my dog to the tree in the yard.,0.7872340425531915,0.8604651162790697,0.8222222222222222,0.8,0.8648648648648649,0.8311688311688312
en/p17/d0796,The computer system shuts down automatically at 8pm.,0.6857142857142857,0.8275862068965517,0.75,0.7,0.84,0.7636363636363636
en/p17/d1450,He's manipulating you!,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.8,0.8,0.8000000000000002
en/p17/d1914,I cried today.,0.896551724137931,0.7027027027027027,0.787878787878788,0.92,0.71875,0.8070175438596492
en/p17/d1911,She stretched out her legs.,0.6857142857142857,0.8571428571428571,0.7619047619047619,0.7333333333333333,0.9166666666666666,0.8148148148148148
en/p17/d2559,Auckland is a city in New Zealand.,0.5945945945945946,0.7096774193548387,0.6470588235294118,0.59375,0.7037037037037037,0.6440677966101694
en/p17/d1862,It's a quarter till two.,0.32,0.7272727272727273,0.4444444444444444,0.3181818181818182,0.7,0.4375
en/p17/d2808,"I prefer to go by subway, rather than by train.",0.7872340425531915,0.74,0.7628865979381443,0.75,0.6976744186046512,0.7228915662650603
en/p17/d3312,Let's sit on the bench.,0.6666666666666666,0.7586206896551724,0.7096774193548386,0.6428571428571429,0.72,0.6792452830188679
en/p17/d3523,I was afraid of my father.,0.8857142857142857,0.8378378378378378,0.8611111111111112,0.8666666666666667,0.8125,0.8387096774193549
en/p17/d2459,Betty killed everyone.,0.7586206896551724,0.6666666666666666,0.7096774193548386,0.76,0.6551724137931034,0.7037037037037037
en/p17/d0764,Martin Luther King was murdered in 1968.,0.8,0.8,0.8000000000000002,0.8181818181818182,0.8181818181818182,0.8181818181818182
en/p17/d2586,Tom is very jealous of you.,0.7714285714285715,0.7297297297297297,0.75,0.8,0.75,0.7741935483870969
en/p97/d0849,She bought a dictionary for her sister.,0.8292682926829268,0.85,0.8395061728395061,0.8285714285714286,0.8529411764705882,0.8405797101449276
en/p17/d0785,I had a bad stomach-ache.,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.8666666666666667,0.8666666666666667,0.8666666666666667
en/p97/d2142,I ordered a pizza.,0.9655172413793104,0.9655172413793104,0.9655172413793104,1.0,1.0,1.0
en/p97/d1395,How many rooms does the Las Vegas MGM Grand Hotel have?,0.5777777777777777,0.6666666666666666,0.619047619047619,0.5789473684210527,0.6470588235294118,0.6111111111111113
en/p97/d2263,This watch costs around fifty thousand yen.,0.7560975609756098,0.6595744680851063,0.7045454545454545,0.7428571428571429,0.65,0.6933333333333334
en/p97/d2871,My six-month old son is teething.,0.7804878048780488,0.6530612244897959,0.711111111111111,0.7714285714285715,0.6428571428571429,0.7012987012987013
en/p97/d1506,Tom is OK now.,0.6551724137931034,0.8260869565217391,0.7307692307692308,0.68,0.85,0.7555555555555556
en/p97/d1622,He crossed his arms.,0.6571428571428571,0.8214285714285714,0.73015873015873,0.7,0.875,0.7777777777777777
en/p97/d0029,A woman is playing an electric guitar,0.7272727272727273,0.8888888888888888,0.7999999999999999,0.75,0.9130434782608695,0.8235294117647057
en/p97/d2669,The train was late because of an accident.,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9130434782608695,0.9130434782608695,0.9130434782608695
en/p97/d1391,What is the longest river in Norway?,0.7428571428571429,0.5306122448979592,0.6190476190476191,0.7666666666666667,0.5476190476190477,0.6388888888888888
en/p97/d0911,I'm not ashamed that I am poor.,0.7567567567567568,0.56,0.6436781609195402,0.75,0.5454545454545454,0.631578947368421
en/p97/d0827,The government should do away with these regulations.,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.42857142857142855,0.6666666666666666,0.5217391304347826
en/p97/d0763,The Everglades is 50-mile wide.,0.8387096774193549,0.7027027027027027,0.7647058823529411,0.8148148148148148,0.6875,0.7457627118644067
en/p97/d2187,Call 110 right now.,0.6896551724137931,0.6451612903225806,0.6666666666666667,0.68,0.6296296296296297,0.6538461538461539
en/p97/d3496,Tom wore gloves.,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.96,0.96,0.96
en/p97/d2015,My three-year-old niece kissed me on the cheek.,0.8444444444444444,0.6031746031746031,0.7037037037037037,0.8157894736842105,0.5740740740740741,0.6739130434782609
en/p97/d2911,The proof is irrefutable.,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8888888888888888,0.8888888888888888,0.8888888888888888
en/p97/d0821,He replied that he did not know.,0.6756756756756757,0.5434782608695652,0.6024096385542168,0.6875,0.55,0.6111111111111112
en/p97/d3161,Few of her friends live in Kyoto.,0.7804878048780488,0.6530612244897959,0.711111111111111,0.7428571428571429,0.6190476190476191,0.6753246753246753
en/p97/d1924,I was eating a sandwich.,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.96,0.96,0.96
en/p97/d0898,I want to go to Japan.,0.8648648648648649,0.8421052631578947,0.8533333333333334,0.875,0.8484848484848485,0.8615384615384615
en/p97/d3383,I was going to work.,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.88,0.88,0.88
en/p97/d2642,Riding a horse is really thrilling.,0.8484848484848485,0.8484848484848485,0.8484848484848486,0.8571428571428571,0.8571428571428571,0.8571428571428571
en/p97/d3388,Tom rinsed the dishes.,0.896551724137931,0.896551724137931,0.896551724137931,0.92,0.92,0.92
en/p97/d2437,The shop sells all sorts of bric-a-brac.,0.6410256410256411,0.6756756756756757,0.6578947368421052,0.6060606060606061,0.625,0.6153846153846154
en/p97/d1771,I don't say Julia's secret.,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.8125,0.7647058823529411,0.787878787878788
en/p97/d2136,I was fined thirty dollars for speeding.,0.8378378378378378,0.7209302325581395,0.7749999999999999,0.8125,0.7027027027027027,0.7536231884057971
en/p97/d1530,Tom's unarmed.,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.85,0.85,0.85
en/p97/d3034,He has four mobile phones.,0.5945945945945946,0.7586206896551724,0.6666666666666667,0.625,0.8,0.7017543859649122
en/p97/d3541,How many bridges are there in London?,0.5365853658536586,0.7096774193548387,0.6111111111111112,0.5428571428571428,0.7037037037037037,0.6129032258064516
en/p97/d3002,The little girl was absorbed in reading a fairy tale.,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8484848484848485,0.8484848484848485,0.8484848484848486
en/p97/d1240,He won over Kim Tiilikainen 6:4 and 6:3.,0.696969696969697,0.5111111111111111,0.5897435897435898,0.6896551724137931,0.5128205128205128,0.5882352941176471
en/p97/d1715,There were nice pictures on that wall.,0.717948717948718,0.8484848484848485,0.7777777777777778,0.7575757575757576,0.8928571428571429,0.819672131147541
en/p97/d2625,He works at a pawn shop.,0.7241379310344828,0.7777777777777778,0.75,0.76,0.8260869565217391,0.7916666666666667
en/p97/d1641,The post office is half a mile away.,0.8518518518518519,0.6571428571428571,0.7419354838709677,0.8695652173913043,0.6666666666666666,0.7547169811320754
en/p97/d1987,I'm going to puke.,0.7241379310344828,0.9130434782608695,0.8076923076923076,0.72,0.9,0.7999999999999999
en/p97/d2726,Tom married a Canadian.,0.8275862068965517,0.6486486486486487,0.7272727272727273,0.84,0.65625,0.736842105263158
en/p97/d1473,He has two dogs.,0.7741935483870968,0.8275862068965517,0.7999999999999999,0.7777777777777778,0.84,0.8076923076923077
en/p97/d2705,She was always quarreling with her parents.,0.6829268292682927,0.6363636363636364,0.6588235294117647,0.6857142857142857,0.631578947368421,0.6575342465753424
en/p97/d2177,I'm divorced.,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8,0.8,0.8000000000000002
en/p97/d2536,Climbing that mountain was a piece of cake.,0.8484848484848485,0.8484848484848485,0.8484848484848486,0.8214285714285714,0.8214285714285714,0.8214285714285714
en/p97/d0963,Steven Jenkins was shot by a friend.,0.8275862068965517,0.6857142857142857,0.75,0.84,0.7,0.7636363636363636
en/p97/d1873,I've climbed Mt. Aso.,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.8518518518518519,0.8518518518518519,0.8518518518518519
en/p97/d2620,The old man was sitting on a bench.,0.9090909090909091,0.8571428571428571,0.8823529411764706,0.8928571428571429,0.8333333333333334,0.8620689655172413
en/p97/d0818,I haven't eaten breakfast yet.,0.7428571428571429,0.8387096774193549,0.787878787878788,0.7333333333333333,0.8148148148148148,0.7719298245614035
en/p97/d3343,Tom isn't young anymore.,0.5862068965517241,0.68,0.6296296296296295,0.6,0.6818181818181818,0.6382978723404256
en/p97/d2454,I just touched a snake.,0.8,0.9655172413793104,0.8750000000000001,0.8,0.96,0.8727272727272728
en/p97/d1973,The girl is deeply attached to her aunt.,0.7647058823529411,0.5777777777777777,0.6582278481012658,0.7586206896551724,0.5789473684210527,0.6567164179104478
en/p97/d2001,He asked her where she lived.,0.6744186046511628,0.5,0.5742574257425743,0.6756756756756757,0.5,0.5747126436781609
en/p97/d2127,A trip to Hawaii costs around 200 dollars.,0.7872340425531915,0.6727272727272727,0.7254901960784313,0.75,0.6382978723404256,0.6896551724137931
en/p97/d0712,Cisco was acquired by Infogear Technology Corp.,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.8518518518518519,0.8518518518518519,0.8518518518518519
en/p97/d1756,Kale chips are addictive.,0.8095238095238095,0.6296296296296297,0.7083333333333334,0.8333333333333334,0.6521739130434783,0.7317073170731708
en/p97/d2473,I'm a bit groggy.,0.8275862068965517,0.7741935483870968,0.7999999999999999,0.84,0.7777777777777778,0.8076923076923077
en/p97/d0165,You ruined my BMW!,0.7714285714285715,0.8709677419354839,0.8181818181818182,0.8,0.8888888888888888,0.8421052631578948
en/p97/d3230,World War I broke out in 1914.,0.6363636363636364,0.84,0.7241379310344828,0.6206896551724138,0.8181818181818182,0.7058823529411765
en/p97/d2564,Your success excites my envy.,0.6764705882352942,0.7419354838709677,0.7076923076923077,0.6896551724137931,0.7407407407407407,0.7142857142857143
en/p97/d0775,School begins at eight-thirty.,0.5151515151515151,0.7391304347826086,0.6071428571428571,0.5714285714285714,0.8,0.6666666666666666
en/p97/d2491,The front door won't open.,0.5925925925925926,0.6956521739130435,0.6399999999999999,0.5652173913043478,0.65,0.6046511627906976
en/p97/d1718,He owns a yellow sports car.,0.7428571428571429,0.7878787878787878,0.7647058823529412,0.7333333333333333,0.7857142857142857,0.7586206896551724
en/p97/d3258,Tom went instead of Mary.,0.6857142857142857,0.6153846153846154,0.6486486486486486,0.7,0.6176470588235294,0.65625
en/p97/d2098,He nodded to me.,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.84,0.84,0.8399999999999999
en/p97/d1642,He whistled for his dog.,0.6571428571428571,0.8214285714285714,0.73015873015873,0.7,0.875,0.7777777777777777
en/p97/d2381,She's eating spaghetti.,0.7931034482758621,0.8518518518518519,0.8214285714285715,0.8,0.8695652173913043,0.8333333333333333
en/p97/d3451,Mary is a klutz.,0.782608695652174,0.5142857142857142,0.6206896551724138,0.8,0.5333333333333333,0.64
en/p97/d2353,The milkman died.,0.9523809523809523,0.7407407407407407,0.8333333333333334,0.9444444444444444,0.7391304347826086,0.8292682926829269
en/p97/d2763,Tom wiped the glass with a dishcloth.,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9,0.9,0.9
en/p97/d2111,All of a sudden they stopped talking.,0.7647058823529411,0.7878787878787878,0.7761194029850745,0.7931034482758621,0.8214285714285714,0.8070175438596492
en/p97/d3349,She was blackmailed by him.,0.7241379310344828,0.7777777777777778,0.75,0.76,0.8260869565217391,0.7916666666666667
en/p97/d3158,She crossed the street.,0.7931034482758621,0.8518518518518519,0.8214285714285715,0.8,0.8695652173913043,0.8333333333333333
en/p97/d1694,Tom removed his fake beard.,0.8611111111111112,0.7380952380952381,0.7948717948717949,0.9032258064516129,0.7777777777777778,0.835820895522388
en/p97/d0794,John ran into the room.,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.88,0.88,0.88
en/p97/d3256,It wasn't personal.,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.7,0.7,0.7
en/p97/d2128,She roasted the turkey.,0.7931034482758621,0.8518518518518519,0.8214285714285715,0.84,0.9130434782608695,0.8749999999999999
en/p97/d1450,The score is 1-0.,0.6521739130434783,0.5172413793103449,0.576923076923077,0.7,0.56,0.6222222222222222
en/p97/d3194,"In case of a fire, use the stairs.",0.625,0.5555555555555556,0.5882352941176471,0.5925925925925926,0.5161290322580645,0.5517241379310345
en/p97/d2950,Tom never sings in public.,0.6285714285714286,0.7096774193548387,0.6666666666666666,0.6666666666666666,0.7407407407407407,0.7017543859649122
en/p97/d2271,Tom lost his sunglasses.,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9230769230769231,0.9230769230769231,0.9230769230769231
en/p97/d2813,She stopped laughing.,0.7586206896551724,0.8148148148148148,0.7857142857142857,0.8,0.8695652173913043,0.8333333333333333
en/p97/d1926,Some pickpocket stole my wallet on the train.,0.9117647058823529,0.7560975609756098,0.8266666666666665,0.896551724137931,0.7428571428571429,0.8125
en/p97/d1829,The snake is wriggling.,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9444444444444444,0.9444444444444444,0.9444444444444444
en/p68/d0927,A virus infected Tom's computer.,0.8571428571428571,0.6857142857142857,0.7619047619047619,0.9166666666666666,0.7333333333333333,0.8148148148148148
en/p97/d3366,None of us were satisfied with the system.,0.7878787878787878,0.7027027027027027,0.7428571428571429,0.7857142857142857,0.6875,0.7333333333333334
en/p97/d0764,The first free elections in Iraq were held in January 2005.,0.6326530612244898,0.7560975609756098,0.6888888888888889,0.6666666666666666,0.7777777777777778,0.717948717948718
en/p97/d2786,Tom got off his horse.,0.8,0.8,0.8000000000000002,0.8461538461538461,0.8461538461538461,0.8461538461538461
en/p68/d1604,I'm allergic to lobsters.,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.88,0.88,0.88
en/p68/d1815,He married Ann.,0.7741935483870968,0.8275862068965517,0.7999999999999999,0.8148148148148148,0.88,0.8461538461538461
en/p68/d2936,The teapot broke.,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9444444444444444,0.9444444444444444,0.9444444444444444
en/p68/d3193,Athletic boys are popular with girls in American schools.,0.8,0.7659574468085106,0.7826086956521738,0.7894736842105263,0.75,0.7692307692307692
en/p68/d1768,It's disrespect.,0.7391304347826086,0.6296296296296297,0.68,0.7,0.6086956521739131,0.6511627906976744
en/p68/d2408,I'm not unhappy.,0.8260869565217391,0.76,0.7916666666666667,0.8,0.7272727272727273,0.761904761904762
en/p68/d0711,Oscar Chisini died in 1967.,0.8,0.8,0.8000000000000002,0.8181818181818182,0.8181818181818182,0.8181818181818182
en/p68/d0769,I ate caviar.,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.96,0.96,0.96
en/p68/d3180,I'm thirty-four.,0.6285714285714286,0.6666666666666666,0.6470588235294118,0.6333333333333333,0.6551724137931034,0.6440677966101694
en/p68/d1875,Tom chopped a tree down.,0.7142857142857143,0.8620689655172413,0.7812500000000001,0.7333333333333333,0.88,0.8
en/p68/d1392,"What beach was ""I Dream of Jeannie"" filmed on?",0.5813953488372093,0.8064516129032258,0.6756756756756758,0.5675675675675675,0.7777777777777778,0.65625
en/p68/d3439,I am playing baseball.,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.96,0.96,0.96
en/p68/d1582,He organized a summer rock festival.,0.7586206896551724,0.5641025641025641,0.6470588235294118,0.8,0.6060606060606061,0.689655172413793
en/p68/d1945,You were eating a sandwich.,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.92,0.92,0.92
en/p68/d0956,I gave Tom a sedative.,0.8918918918918919,0.8918918918918919,0.8918918918918919,0.9375,0.9375,0.9375
en/p68/d1466,This game is fixed.,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8888888888888888,0.8888888888888888,0.8888888888888888
en/p68/d1806,The ball hit the bar.,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.9130434782608695,0.9130434782608695,0.9130434782608695
en/p68/d2376,Texas borders on Mexico.,0.7419354838709677,0.7419354838709677,0.7419354838709677,0.7777777777777778,0.7777777777777778,0.7777777777777778
en/p68/d2457,Germany was allied with Italy in World War II.,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.7352941176470589,0.7352941176470589,0.735294117647059
en/p68/d2536,Whose pencil is this?,0.8148148148148148,0.6285714285714286,0.7096774193548386,0.782608695652174,0.6,0.6792452830188679
en/p68/d3222,Whose newspaper is this?,0.7777777777777778,0.6,0.6774193548387097,0.782608695652174,0.6,0.6792452830188679
en/p68/d0842,He painted the ceiling blue.,0.7586206896551724,0.6470588235294118,0.6984126984126984,0.8,0.6896551724137931,0.7407407407407408
en/p68/d1565,Tom isn't a stamp collector.,0.6956521739130435,0.43243243243243246,0.5333333333333333,0.7,0.4375,0.5384615384615384
en/p68/d0761,The WSF takes place in Brazil.,0.6486486486486487,0.7741935483870968,0.7058823529411764,0.65625,0.7777777777777778,0.711864406779661
en/p68/d0935,"If you take this bus, you will reach the village.",0.7551020408163265,0.6379310344827587,0.6915887850467289,0.7619047619047619,0.64,0.6956521739130435
en/p68/d3168,I memorized the poem.,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.96,0.96,0.96
en/p68/d1387,What does the abbreviation ETA stand for?,0.7407407407407407,0.6451612903225806,0.689655172413793,0.7391304347826086,0.6296296296296297,0.68
en/p68/d2789,The duck quacks.,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9444444444444444,0.9444444444444444,0.9444444444444444
en/p68/d2821,"He shot at the bird, but missed it.",0.7317073170731707,0.5882352941176471,0.6521739130434783,0.7428571428571429,0.5909090909090909,0.6582278481012659
en/p68/d3327,The cart was in the shed.,0.9047619047619048,0.7037037037037037,0.7916666666666667,0.8888888888888888,0.6956521739130435,0.7804878048780488
en/p68/d1688,We're looking for a friend of ours.,0.8571428571428571,0.6976744186046512,0.7692307692307693,0.8666666666666667,0.7027027027027027,0.7761194029850748
en/p68/d2806,"Switzerland is called ""Suisse"" in French.",0.7435897435897436,0.7837837837837838,0.7631578947368421,0.7352941176470589,0.78125,0.7575757575757576
en/p68/d3089,Edison invented the lightbulb.,0.896551724137931,0.896551724137931,0.896551724137931,0.92,0.92,0.92
en/p68/d2829,Possums feed on eucalyptus trees.,0.45454545454545453,0.7894736842105263,0.5769230769230769,0.4642857142857143,0.8125,0.5909090909090908
en/p68/d3216,Tom kicked the can.,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.96,0.96,0.96
en/p68/d3491,This watch is ten minutes fast.,0.7586206896551724,0.6285714285714286,0.6875,0.76,0.6333333333333333,0.6909090909090909
en/p68/d2801,He acted like a madman.,0.8275862068965517,0.7272727272727273,0.7741935483870968,0.84,0.75,0.7924528301886793
en/p68/d3320,Tom drank milk.,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.88,0.88,0.88
en/p68/d2169,I am a Filipino.,0.8260869565217391,0.5135135135135135,0.6333333333333333,0.8,0.5,0.6153846153846154
en/p68/d1459,There are many flowers in the garden.,0.5897435897435898,0.7931034482758621,0.676470588235294,0.6060606060606061,0.8,0.689655172413793
en/p68/d3432,He weighs 70 kilos.,0.7419354838709677,0.6571428571428571,0.6969696969696969,0.7407407407407407,0.6666666666666666,0.7017543859649122
en/p68/d0760,Kofi Annan was elected in the January 30 ballot.,0.6756756756756757,0.7352941176470589,0.7042253521126761,0.71875,0.7666666666666667,0.7419354838709677
en/p68/d2162,That man is in love with my sister.,0.7857142857142857,0.6285714285714286,0.6984126984126985,0.75,0.6,0.6666666666666665
en/p68/d2535,He has at most 100 dollars.,0.7297297297297297,0.574468085106383,0.6428571428571429,0.6875,0.55,0.6111111111111112
en/p68/d2939,She is at most 18 years old.,0.7317073170731707,0.6382978723404256,0.6818181818181819,0.7142857142857143,0.625,0.6666666666666666
en/p68/d2319,She took a taxi to the hospital.,0.8285714285714286,0.8787878787878788,0.8529411764705883,0.8666666666666667,0.9285714285714286,0.896551724137931
en/p68/d2938,Spiders prey on flies and other small insects.,0.8444444444444444,0.6666666666666666,0.7450980392156862,0.8421052631578947,0.6666666666666666,0.744186046511628
en/p68/d3451,I haven't spoken to him.,0.7931034482758621,0.7419354838709677,0.7666666666666667,0.84,0.7777777777777778,0.8076923076923077
en/p68/d2645,Am I that transparent?,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.9,0.9,0.9
en/p68/d2646,Tom is losing blood.,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.88,0.88,0.88
en/p68/d2647,This book belongs to Paolo.,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.84,0.84,0.8399999999999999
en/p68/d2398,Naked boys were swimming in the river.,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8928571428571429,0.8928571428571429,0.8928571428571429
en/p68/d1997,He turned a somersault.,0.8275862068965517,0.8888888888888888,0.8571428571428572,0.88,0.9565217391304348,0.9166666666666666
en/p68/d3105,You're drinking cherry juice.,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.8333333333333334,0.8333333333333334,0.8333333333333334
en/p68/d1679,Tom dozed off during the meeting.,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.88,0.88,0.88
en/p68/d3263,Tom gave the envelope to Mary.,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.90625,0.90625,0.90625
en/p68/d2503,The boy fell and scraped his knee.,0.7941176470588235,0.54,0.6428571428571429,0.7931034482758621,0.5348837209302325,0.6388888888888888
en/p68/d3459,"Tom isn't very sociable, is he?",0.6285714285714286,0.6666666666666666,0.6470588235294118,0.6333333333333333,0.6551724137931034,0.6440677966101694
en/p68/d1407,Tom's eavesdropping.,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.75,0.75,0.75
en/p68/d1610,Did he have Parkinson's disease?,0.5675675675675675,0.7777777777777778,0.65625,0.59375,0.8260869565217391,0.6909090909090908
en/p68/d1527,He will drink the champagne at midnight.,0.6571428571428571,0.7931034482758621,0.71875,0.6666666666666666,0.8,0.7272727272727272
en/p68/d1550,He lives in Tokyo.,0.7419354838709677,0.7931034482758621,0.7666666666666667,0.7407407407407407,0.8,0.7692307692307692
en/p68/d2735,I bade good night to her.,0.7317073170731707,0.8571428571428571,0.7894736842105263,0.7714285714285715,0.9,0.8307692307692307
en/p68/d2146,Tom is shearing the sheep.,0.8275862068965517,0.8275862068965517,0.8275862068965517,0.88,0.88,0.88
en/p68/d1146,We are unarmed!,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9,0.9,0.9
en/p68/d2079,The island is to the south of Japan.,0.7586206896551724,0.6285714285714286,0.6875,0.8,0.6666666666666666,0.7272727272727272
en/p68/d0944,I am fed up with her complaints.,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7666666666666667,0.7666666666666667,0.7666666666666667
en/p68/d3108,Crows are black.,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8888888888888888,0.8888888888888888,0.8888888888888888
en/p68/d3071,I thought that was kind of strange.,0.7674418604651163,0.6470588235294118,0.7021276595744682,0.7567567567567568,0.6363636363636364,0.691358024691358
en/p68/d3526,Three bulbs have burned out.,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.9,0.9,0.9
en/p68/d3207,There are about 500 cattle on the ranch.,0.7111111111111111,0.7804878048780488,0.7441860465116279,0.7105263157894737,0.7714285714285715,0.7397260273972601
en/p68/d2686,They attempted to escape.,0.9310344827586207,0.9642857142857143,0.9473684210526316,0.92,0.9583333333333334,0.9387755102040817
en/p68/d3111,Whose plan was that?,0.8148148148148148,0.6285714285714286,0.7096774193548386,0.782608695652174,0.6,0.6792452830188679
en/p43/d1614,Where's my golf bag?,0.7407407407407407,0.6451612903225806,0.689655172413793,0.7391304347826086,0.6296296296296297,0.68
en/p43/d0927,I owe him 10 dollars.,0.8378378378378378,0.7209302325581395,0.7749999999999999,0.875,0.7567567567567568,0.8115942028985507
en/p43/d1205,This borders on scientific dishonesty.,0.8148148148148148,0.6666666666666666,0.7333333333333333,0.782608695652174,0.6428571428571429,0.7058823529411765
en/p43/d3001,Ken heard Tom.,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8518518518518519,0.8518518518518519,0.8518518518518519
en/p43/d2509,The motor overheats.,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8888888888888888,0.8888888888888888,0.8888888888888888
en/p68/d0834,He is taller than his brother.,0.7714285714285715,0.6585365853658537,0.7105263157894737,0.7666666666666667,0.6571428571428571,0.7076923076923077
en/p43/d1764,The fairy changed the prince into a cat.,0.9393939393939394,0.7948717948717948,0.8611111111111112,0.9285714285714286,0.7878787878787878,0.8524590163934426
en/p43/d0948,You don't speak English.,0.7419354838709677,0.7419354838709677,0.7419354838709677,0.7407407407407407,0.7407407407407407,0.7407407407407407
en/p68/d1551,Japan imports oranges from California.,0.8648648648648649,0.8648648648648649,0.8648648648648649,0.875,0.875,0.875
en/p43/d0899,That cat is brown.,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8888888888888888,0.8888888888888888,0.8888888888888888
en/p43/d1831,Tom hasn't paid the fine yet.,0.6857142857142857,0.7741935483870968,0.7272727272727272,0.7,0.7777777777777778,0.7368421052631577
en/p43/d2968,I am Argentinean.,0.782608695652174,0.782608695652174,0.782608695652174,0.8,0.8,0.8000000000000002
en/p43/d1662,My surname is Smith.,0.7407407407407407,0.6451612903225806,0.689655172413793,0.7391304347826086,0.6296296296296297,0.68
en/p43/d2299,We estimate the damage at one thousand dollars.,0.8372093023255814,0.8372093023255814,0.8372093023255814,0.8378378378378378,0.8378378378378378,0.8378378378378378
en/p43/d3511,Tom tossed the ball to Mary.,0.8648648648648649,0.8648648648648649,0.8648648648648649,0.90625,0.90625,0.90625
en/p43/d3199,Don't hang out with Tom.,0.7391304347826086,0.5151515151515151,0.6071428571428571,0.7,0.4827586206896552,0.5714285714285714
en/p43/d2852,She's allergic to cats.,0.7241379310344828,0.7777777777777778,0.75,0.76,0.8260869565217391,0.7916666666666667
en/p43/d2799,Tom is shaving in his room.,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8846153846153846,0.8846153846153846,0.8846153846153846
en/p43/d2182,Chuck is insolent.,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.85,0.85,0.85
en/p43/d2340,I paid ten dollars for this cap.,0.8918918918918919,0.7674418604651163,0.825,0.875,0.7567567567567568,0.8115942028985507
en/p43/d0076,I'm a bank clerk.,0.8695652173913043,0.5714285714285714,0.689655172413793,0.85,0.5666666666666667,0.68
en/p43/d2678,We flew from Boston to Chicago.,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8529411764705882,0.8529411764705882,0.8529411764705882
en/p43/d0875,I like Tom because he's honest.,0.7111111111111111,0.5925925925925926,0.6464646464646464,0.7435897435897436,0.6170212765957447,0.6744186046511628
en/p43/d3424,I contacted Tom.,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9629629629629629,0.9629629629629629,0.9629629629629629
