pmb_id,raw_sent,precision,recall,f1,precision_lenient,recall_lenient,f1_lenient
en/p49/d2034,Dan and Linda adopted a young boy from Cambodia.,0.7931034482758621,0.6571428571428571,0.71875,0.84,0.711864406779661,0.7706422018348624
en/p49/d2237,"In other words, he betrayed us.",0.6190476190476191,0.7647058823529411,0.6842105263157895,0.5897435897435898,0.7931034482758621,0.676470588235294
en/p49/d1813,She picked many beautiful flowers.,0.6666666666666666,0.7,0.6829268292682926,0.717948717948718,0.8,0.7567567567567569
en/p49/d2814,"""Whose cats are these?"" ""They are Fatima's.""",0.6,0.42857142857142855,0.5,0.7450980392156863,0.5277777777777778,0.6178861788617886
en/p49/d0035,Men are sawing,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.95,0.9047619047619048,0.9268292682926829
en/p49/d2781,What a stupid boy he is!,0.5,0.5555555555555556,0.5263157894736842,0.6571428571428571,0.696969696969697,0.676470588235294
en/p49/d1895,I drink two cups of coffee.,0.7619047619047619,0.7272727272727273,0.7441860465116279,0.7948717948717948,0.8378378378378378,0.8157894736842105
en/p49/d2914,"I haven't read ""War and Peace"" either.",0.5384615384615384,0.6666666666666666,0.5957446808510638,0.5909090909090909,0.7878787878787878,0.6753246753246752
en/p49/d1632,The war lasted for about two years.,0.6842105263157895,0.5,0.5777777777777778,0.8108108108108109,0.6382978723404256,0.7142857142857143
en/p49/d2821,Tom likes ponies.,0.6875,0.6470588235294118,0.6666666666666667,0.7857142857142857,0.7586206896551724,0.7719298245614034
en/p49/d1783,"Whenever they meet, they quarrel.",0.5909090909090909,0.52,0.5531914893617023,0.7567567567567568,0.6511627906976745,0.7000000000000001
en/p49/d0775,I want something sweet.,0.7894736842105263,0.75,0.7692307692307692,0.8823529411764706,0.8571428571428571,0.8695652173913043
en/p49/d0795,Jim accompanied her on the piano.,0.7777777777777778,0.7,0.7368421052631577,0.8181818181818182,0.7714285714285715,0.7941176470588236
en/p49/d1939,He hired a private detective.,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.7647058823529411,0.7878787878787878,0.7761194029850745
en/p49/d3314,Tom never graduated from high school.,0.5714285714285714,0.631578947368421,0.6,0.5897435897435898,0.7419354838709677,0.6571428571428573
en/p49/d3156,She has an ancient family name.,0.47619047619047616,0.5555555555555556,0.5128205128205129,0.6153846153846154,0.7272727272727273,0.6666666666666667
en/p49/d2186,She is dieting.,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.782608695652174,0.8571428571428571,0.8181818181818182
en/p49/d3096,I got fined.,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.6086956521739131,0.9333333333333333,0.7368421052631579
en/p49/d1681,"On September 3rd, I will go from Los Angeles to Seoul with a friend.",0.5,0.5588235294117647,0.5277777777777778,0.6153846153846154,0.7272727272727273,0.6666666666666667
en/p49/d2782,Tom caught three fish.,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7647058823529411,0.8387096774193549,0.7999999999999999
en/p49/d2179,I called you three hours ago.,0.6666666666666666,0.5517241379310345,0.6037735849056604,0.7111111111111111,0.6808510638297872,0.6956521739130436
en/p49/d0766,Ken beat me at chess.,0.7777777777777778,0.6363636363636364,0.7000000000000001,0.8181818181818182,0.7297297297297297,0.7714285714285715
en/p49/d3130,He shined his shoes.,0.631578947368421,0.75,0.6857142857142857,0.6764705882352942,0.8214285714285714,0.7419354838709677
en/p49/d3554,She used to live in Tel Aviv.,0.4444444444444444,0.7058823529411765,0.5454545454545455,0.4888888888888889,0.7586206896551724,0.5945945945945945
en/p49/d3483,Tom removed his helmet.,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9,0.9,0.9
en/p49/d1738,I had my bicycle stolen.,0.7142857142857143,0.7894736842105263,0.7500000000000001,0.6923076923076923,0.8709677419354839,0.7714285714285716
en/p49/d0896,I learn Czech.,0.7368421052631579,0.8235294117647058,0.7777777777777778,0.8064516129032258,0.8620689655172413,0.8333333333333334
en/p49/d0820,I'm not busy now.,0.625,0.625,0.625,0.6785714285714286,0.76,0.7169811320754718
en/p49/d2950,The bed costs 120 euros!,0.6875,0.55,0.6111111111111112,0.8064516129032258,0.7142857142857143,0.7575757575757576
en/p49/d1914,I speak Mari.,0.7368421052631579,0.8235294117647058,0.7777777777777778,0.8064516129032258,0.8620689655172413,0.8333333333333334
en/p49/d3157,The workers are striking.,0.7272727272727273,0.5333333333333333,0.6153846153846153,0.85,0.6296296296296297,0.723404255319149
en/p49/d3545,This child is teething now.,0.6923076923076923,0.75,0.7199999999999999,0.72,0.8571428571428571,0.782608695652174
en/p49/d1958,Tom stole her ring.,0.8333333333333334,0.75,0.7894736842105262,0.8666666666666667,0.7428571428571429,0.8
en/p49/d1911,He has been telling lies about himself.,0.6111111111111112,0.6875,0.6470588235294118,0.6666666666666666,0.7857142857142857,0.721311475409836
en/p49/d0039,Someone is not reading the email,0.5625,0.5294117647058824,0.5454545454545455,0.75,0.7241379310344828,0.736842105263158
en/p49/d1795,"I used to type my letters, but now I use a word processor.",0.5675675675675675,0.5833333333333334,0.5753424657534246,0.6285714285714286,0.7333333333333333,0.6769230769230768
en/p49/d2368,My dog bit Tom.,0.6111111111111112,0.5789473684210527,0.5945945945945946,0.6363636363636364,0.6774193548387096,0.65625
en/p49/d3111,I hear that Bob and Lucy have broken up.,0.5925925925925926,0.4444444444444444,0.5079365079365079,0.7111111111111111,0.5333333333333333,0.6095238095238096
en/p49/d2760,Tom missed the exit.,0.875,0.8235294117647058,0.8484848484848485,0.8928571428571429,0.8620689655172413,0.8771929824561403
en/p49/d1656,I see a man and a woman.,0.7894736842105263,0.6521739130434783,0.7142857142857143,0.8823529411764706,0.7317073170731707,0.8
en/p60/d2077,I hate this rug.,0.8125,0.7647058823529411,0.787878787878788,0.8928571428571429,0.8620689655172413,0.8771929824561403
en/p60/d1503,Tom designed this building.,0.8125,0.7647058823529411,0.787878787878788,0.8571428571428571,0.8275862068965517,0.8421052631578947
en/p49/d1828,Tom is head over heels in love with Mary.,0.5833333333333334,0.6363636363636364,0.6086956521739131,0.5952380952380952,0.6756756756756757,0.6329113924050633
en/p60/d3361,The prisoners have vanished.,0.9090909090909091,0.6666666666666666,0.7692307692307692,0.95,0.7037037037037037,0.8085106382978724
en/p60/d2178,I had breakfast at 7:30.,0.7777777777777778,0.7,0.7368421052631577,0.7878787878787878,0.8125,0.8
en/p60/d0927,This is so depressing.,0.625,0.6666666666666666,0.6451612903225806,0.7857142857142857,0.8148148148148148,0.7999999999999999
en/p60/d2595,A girl is playing the flute.,0.8461538461538461,0.7333333333333333,0.7857142857142856,0.92,0.8518518518518519,0.8846153846153846
en/p60/d2142,Tom was defeated.,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8695652173913043,0.8695652173913043,0.8695652173913043
en/p60/d3191,He has drawn up a will.,0.625,0.6666666666666666,0.6451612903225806,0.7142857142857143,0.7407407407407407,0.7272727272727273
en/p60/d1892,John is two years older than me.,0.6190476190476191,0.41935483870967744,0.5,0.7435897435897436,0.5576923076923077,0.6373626373626373
en/p60/d3520,Daniel Gabriel Fahrenheit was born in 1686 in Danzig.,0.41935483870967744,0.6190476190476191,0.5,0.46153846153846156,0.7272727272727273,0.5647058823529413
en/p60/d0799,I assure you that an error like this will never happen again.,0.5357142857142857,0.4166666666666667,0.46875000000000006,0.6545454545454545,0.6,0.6260869565217392
en/p60/d3402,This is an important film.,0.5625,0.5,0.5294117647058824,0.75,0.6363636363636364,0.6885245901639345
en/p60/d2324,Tom has a ring.,0.6875,0.6470588235294118,0.6666666666666667,0.7857142857142857,0.7586206896551724,0.7719298245614034
en/p60/d3280,She wrapped her sandwich in plastic wrap.,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.7333333333333333,0.825,0.776470588235294
en/p60/d1403,You're being contentious.,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.8695652173913043,0.8695652173913043,0.8695652173913043
en/p60/d1940,This expedition will be expensive.,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.85,0.8095238095238095,0.8292682926829269
en/p60/d1438,That isn't safe.,0.5,0.5,0.5,0.6956521739130435,0.6956521739130435,0.6956521739130435
en/p60/d1638,How many kilograms do you weigh?,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.675,0.7297297297297297,0.7012987012987014
en/p60/d0895,She isn't alone anymore.,0.375,0.42857142857142855,0.39999999999999997,0.4642857142857143,0.5652173913043478,0.5098039215686274
en/p60/d2753,He spoke to the teacher.,0.6875,0.6111111111111112,0.6470588235294118,0.8214285714285714,0.696969696969697,0.7540983606557378
en/p60/d0862,This student is American.,0.7272727272727273,0.4,0.5161290322580645,0.75,0.42857142857142855,0.5454545454545454
en/p60/d1798,What a dishonest fellow!,0.46153846153846156,0.375,0.41379310344827586,0.68,0.5483870967741935,0.6071428571428571
en/p60/d2131,I don't work for nobody.,0.625,0.5263157894736842,0.5714285714285714,0.7857142857142857,0.7096774193548387,0.7457627118644068
en/p60/d2708,The company invested a lot of money in this project.,0.8333333333333334,0.6521739130434783,0.7317073170731708,0.9166666666666666,0.8048780487804879,0.8571428571428571
en/p60/d1579,Tom is puzzled.,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7391304347826086,0.7391304347826086,0.7391304347826085
en/p60/d0911,He shaved his mustache off.,0.7368421052631579,0.875,0.7999999999999999,0.7352941176470589,0.8928571428571429,0.806451612903226
en/p60/d3412,Tom can borrow my car for a few days.,0.5217391304347826,0.5,0.5106382978723404,0.6097560975609756,0.6410256410256411,0.625
en/p60/d0857,It was less than fifteen dollars.,0.5789473684210527,0.4230769230769231,0.4888888888888889,0.7352941176470589,0.5319148936170213,0.617283950617284
en/p60/d3186,Cinderella had two evil stepsisters.,0.7619047619047619,0.64,0.6956521739130435,0.8205128205128205,0.7441860465116279,0.7804878048780488
en/p60/d2338,This tool is good for nothing.,0.6153846153846154,0.6666666666666666,0.64,0.68,0.8095238095238095,0.7391304347826089
en/p60/d0715,David Cameron belongs to the U.K. Conservative Party.,0.41935483870967744,0.5416666666666666,0.4727272727272728,0.5,0.6666666666666666,0.5714285714285715
en/p60/d3307,You're confusing me with Tom.,0.6666666666666666,0.5833333333333334,0.6222222222222222,0.7777777777777778,0.717948717948718,0.7466666666666666
en/p60/d2255,I turned the doorknob.,1.0,0.9411764705882353,0.9696969696969697,1.0,0.9655172413793104,0.9824561403508771
en/p60/d3549,The researchers trained monkeys to play a video game.,0.6666666666666666,0.56,0.6086956521739131,0.8333333333333334,0.7608695652173914,0.7954545454545455
en/p60/d1929,What a great place!,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.6,0.6,0.6
en/p60/d1818,I'm as tall as my father.,0.7142857142857143,0.5769230769230769,0.6382978723404256,0.8461538461538461,0.75,0.7951807228915662
en/p60/d1441,Many restaurants now have free Wi-Fi.,0.46153846153846156,0.6,0.5217391304347826,0.52,0.7428571428571429,0.6117647058823529
en/p60/d3540,She bit him.,0.625,0.6666666666666666,0.6451612903225806,0.7142857142857143,0.7407407407407407,0.7272727272727273
en/p60/d1986,There are ten thousand students in this university.,0.5238095238095238,0.55,0.5365853658536585,0.5952380952380952,0.7142857142857143,0.6493506493506493
en/p60/d0912,Her fiancé gave her a very big ring.,0.625,0.5357142857142857,0.576923076923077,0.7916666666666666,0.7307692307692307,0.76
en/p60/d1826,He stuck his pencil behind his ear.,0.6666666666666666,0.6956521739130435,0.6808510638297872,0.7333333333333333,0.8048780487804879,0.7674418604651163
en/p60/d2468,"She loves chocolate, too.",0.5,0.6,0.5454545454545454,0.6060606060606061,0.7407407407407407,0.6666666666666666
en/p60/d2986,I didn't flunk.,0.8571428571428571,0.75,0.7999999999999999,0.9130434782608695,0.84,0.8749999999999999
en/p60/d3380,He zipped up his jacket.,0.631578947368421,0.75,0.6857142857142857,0.6764705882352942,0.8214285714285714,0.7419354838709677
en/p60/d0011,A hole is being burrowed by the badger,0.6153846153846154,0.5333333333333333,0.5714285714285715,0.8,0.7407407407407407,0.7692307692307692
en/p60/d2325,Tom is ruined.,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.782608695652174,0.782608695652174,0.782608695652174
en/p60/d3439,That guy is a party pooper.,0.6153846153846154,0.4444444444444444,0.5161290322580646,0.76,0.5757575757575758,0.6551724137931034
en/p60/d3155,The wind fanned the flames.,0.9230769230769231,0.8,0.8571428571428571,0.96,0.8888888888888888,0.923076923076923
en/p60/d2940,The clerk labeled the baggage.,0.7692307692307693,0.5555555555555556,0.6451612903225806,0.88,0.6666666666666666,0.7586206896551725
en/p60/d3310,Do you like me?,0.6875,0.5789473684210527,0.6285714285714286,0.8214285714285714,0.7419354838709677,0.7796610169491526
en/p60/d0913,A cat has two ears.,0.4375,0.4375,0.4375,0.5161290322580645,0.64,0.5714285714285714
en/p60/d1934,He won a silver medal.,0.6842105263157895,0.8666666666666667,0.7647058823529413,0.7058823529411765,0.8888888888888888,0.7868852459016393
en/p60/d3499,I want to go to Bali.,0.8181818181818182,0.782608695652174,0.8,0.8918918918918919,0.868421052631579,0.88
en/p60/d2007,You're smiling.,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9130434782608695,0.9130434782608695,0.9130434782608695
en/p60/d3309,Tom isn't mad at you.,0.5625,0.42857142857142855,0.4864864864864864,0.7142857142857143,0.6060606060606061,0.6557377049180327
en/p60/d3482,This boat sails through the Strait of Gibraltar.,0.5238095238095238,0.6470588235294118,0.5789473684210527,0.6388888888888888,0.7931034482758621,0.7076923076923076
en/p60/d3360,Freud originated psychoanalysis.,0.875,0.8235294117647058,0.8484848484848485,0.8928571428571429,0.8620689655172413,0.8771929824561403
en/p60/d1708,She is very bright.,0.5625,0.6,0.5806451612903225,0.7142857142857143,0.7407407407407407,0.7272727272727273
en/p60/d2851,Let's fly a kite.,0.5625,0.5294117647058824,0.5454545454545455,0.6129032258064516,0.6551724137931034,0.6333333333333333
en/p60/d1394,How did John Dillinger die?,0.5714285714285714,0.631578947368421,0.6,0.6388888888888888,0.7419354838709677,0.6865671641791045
en/p60/d2231,He sails to Sweden.,0.631578947368421,0.7058823529411765,0.6666666666666667,0.7096774193548387,0.7586206896551724,0.7333333333333333
en/p60/d1933,I answered neither of the letters.,0.8571428571428571,0.5454545454545454,0.6666666666666665,0.9130434782608695,0.5675675675675675,0.6999999999999998
en/p60/d3181,"I know dirty jokes, but I don't tell them.",0.6206896551724138,0.43902439024390244,0.5142857142857142,0.7924528301886793,0.6176470588235294,0.6942148760330579
en/p60/d0924,"He had a cold, but he went to work.",0.4230769230769231,0.34375,0.3793103448275862,0.5957446808510638,0.5,0.5436893203883495
en/p60/d2190,Am I correct?,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9130434782608695,0.9130434782608695,0.9130434782608695
en/p60/d2543,He threw a stone at the dog.,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8484848484848485,0.8484848484848485,0.8484848484848486
en/p60/d3327,You're not my girlfriend anymore.,0.4444444444444444,0.3333333333333333,0.380952380952381,0.6363636363636364,0.5384615384615384,0.5833333333333334
en/p60/d2481,I am peeling apples.,0.875,0.8235294117647058,0.8484848484848485,0.9285714285714286,0.896551724137931,0.912280701754386
en/p60/d2609,She is kind.,0.6428571428571429,0.75,0.6923076923076924,0.7391304347826086,0.8095238095238095,0.7727272727272727
en/p60/d0099,My grandmother is already more than ninety years old.,0.5416666666666666,0.41935483870967744,0.4727272727272728,0.7083333333333334,0.6181818181818182,0.6601941747572815
en/p60/d1647,It's futile.,0.6428571428571429,0.75,0.6923076923076924,0.782608695652174,0.8571428571428571,0.8181818181818182
en/p60/d1629,More than a hundred homes have been damaged by the flood.,0.7368421052631579,0.6086956521739131,0.6666666666666666,0.8378378378378378,0.7560975609756098,0.7948717948717948
en/p60/d2698,I poured water into the bucket.,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.9393939393939394,0.7560975609756098,0.8378378378378378
en/p60/d1748,The bank was run by private citizens.,0.625,0.5555555555555556,0.5882352941176471,0.7741935483870968,0.7272727272727273,0.7500000000000001
en/p60/d1487,Mr Sato called at eleven.,0.5714285714285714,0.631578947368421,0.6,0.6388888888888888,0.7419354838709677,0.6865671641791045
en/p60/d1855,My grandmother suffers from osteoporosis.,0.625,0.5,0.5555555555555556,0.8064516129032258,0.7142857142857143,0.7575757575757576
en/p60/d0006,A dog is chasing a ball,0.8461538461538461,0.7333333333333333,0.7857142857142856,0.92,0.8518518518518519,0.8846153846153846
en/p60/d0917,Mary's shoes are dirty.,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8620689655172413,0.8620689655172413,0.8620689655172413
en/p60/d1777,Tom is confident.,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.8260869565217391,0.8260869565217391,0.8260869565217391
en/p60/d1977,Tom and Mary stopped and picked up a hitchhiker.,0.75,0.46153846153846156,0.5714285714285714,0.7857142857142857,0.5,0.6111111111111112
en/p60/d2122,I found some dried salted beef.,0.7619047619047619,0.6956521739130435,0.7272727272727272,0.7948717948717948,0.7560975609756098,0.7749999999999999
en/p60/d3097,What a mess!,0.45454545454545453,0.5,0.47619047619047616,0.6,0.631578947368421,0.6153846153846154
en/p60/d2020,He hung up.,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.782608695652174,0.8571428571428571,0.8181818181818182
en/p60/d1386,Which sea is near Stockholm?,0.6923076923076923,0.4090909090909091,0.5142857142857142,0.8181818181818182,0.4864864864864865,0.6101694915254238
en/p60/d2345,"I thought that guy had a gun, so I shot him.",0.42424242424242425,0.875,0.5714285714285714,0.36507936507936506,0.92,0.5227272727272727
en/p60/d1671,What lovely puppies they are!,0.6,0.5,0.5454545454545454,0.7777777777777778,0.6363636363636364,0.7000000000000001
en/p60/d2845,We are dyeing our hair brown.,0.7619047619047619,0.6956521739130435,0.7272727272727272,0.7948717948717948,0.8157894736842105,0.8051948051948051
en/p60/d3239,She baked an apple pie.,0.5789473684210527,0.7333333333333333,0.6470588235294117,0.6470588235294118,0.8148148148148148,0.7213114754098361
en/p60/d1923,"She bought the dictionary, too.",0.7222222222222222,0.8666666666666667,0.7878787878787877,0.7272727272727273,0.8888888888888888,0.7999999999999999
en/p60/d2460,Who did you hear that rumor from?,0.7777777777777778,0.6363636363636364,0.7000000000000001,0.8787878787878788,0.7837837837837838,0.8285714285714285
en/p60/d1822,The town is two miles away from the coast.,0.6111111111111112,0.4782608695652174,0.5365853658536586,0.7777777777777778,0.6829268292682927,0.7272727272727273
en/p60/d2409,The curtain fell amid the wild applause of the audience.,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.8333333333333334,0.7692307692307693,0.8
en/p60/d3172,Goethe's personal vocabulary consisted of about eighty thousand words.,0.5862068965517241,0.5483870967741935,0.5666666666666665,0.7142857142857143,0.7272727272727273,0.7207207207207208
en/p60/d1396,How many people visited Disneyland in 1999?,0.5833333333333334,0.6666666666666666,0.6222222222222222,0.5555555555555556,0.7575757575757576,0.6410256410256411
en/p60/d2470,Tom put the thermometer under his arm.,0.85,0.7083333333333334,0.7727272727272727,0.8857142857142857,0.7380952380952381,0.8051948051948051
en/p60/d3120,Cat Stevens is not a cat. He's a singer.,0.5806451612903226,0.47368421052631576,0.5217391304347826,0.7115384615384616,0.5692307692307692,0.6324786324786325
en/p60/d2884,These bananas are not ripe.,0.6363636363636364,0.5,0.56,0.8,0.6956521739130435,0.7441860465116279
en/p60/d0762,An Italian director is awarded an honorary Oscar.,0.6190476190476191,0.5,0.5531914893617021,0.7435897435897436,0.6170212765957447,0.6744186046511628
en/p60/d2021,There is a dragonfly on the ceiling.,0.625,0.6666666666666666,0.6451612903225806,0.7096774193548387,0.8148148148148148,0.7586206896551724
en/p60/d0760,Joseph Wilson worked for CIA.,0.5833333333333334,0.7368421052631579,0.6511627906976745,0.6410256410256411,0.8064516129032258,0.7142857142857142
en/p60/d0775,"I'm very sensitive to cold.
May I have another blanket?",0.6764705882352942,0.6216216216216216,0.6478873239436619,0.7868852459016393,0.75,0.768
en/p60/d1786,All of my friends like Tom.,0.5333333333333333,0.27586206896551724,0.36363636363636365,0.7407407407407407,0.425531914893617,0.5405405405405406
en/p60/d1454,The dogs started barking at Tom.,0.7368421052631579,0.7,0.717948717948718,0.8235294117647058,0.8,0.8115942028985507
en/p60/d2812,I convinced him that he was wrong.,0.6666666666666666,0.5161290322580645,0.5818181818181819,0.7619047619047619,0.6153846153846154,0.6808510638297872
en/p60/d2744,We got into a car.,0.8125,0.7647058823529411,0.787878787878788,0.8571428571428571,0.8275862068965517,0.8421052631578947
en/p60/d0916,He's a DJ.,0.5,0.5333333333333333,0.5161290322580646,0.6,0.5555555555555556,0.576923076923077
en/p60/d2098,We trusted Tom.,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8709677419354839,0.8709677419354839,0.8709677419354839
en/p60/d2533,"Boiling lobsters is illegal in the town of Reggio Emilia, Italy.",0.46875,0.6,0.5263157894736842,0.5535714285714286,0.7209302325581395,0.6262626262626263
en/p60/d3257,I'll never return.,0.625,0.625,0.625,0.6785714285714286,0.76,0.7169811320754718
en/p60/d1097,He sha'n't know who sends it.,0.4166666666666667,0.3125,0.35714285714285715,0.6904761904761905,0.5471698113207547,0.6105263157894737
en/p60/d2999,"The title of this play is ""Othello"".",0.625,0.5,0.5555555555555556,0.75,0.6,0.6666666666666665
en/p60/d2484,She served me coffee.,0.7777777777777778,0.7,0.7368421052631577,0.8484848484848485,0.8,0.823529411764706
en/p60/d2268,I bought a red sweater at that shop.,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.9487179487179487,0.9024390243902439,0.9249999999999999
en/p60/d3258,I'm freaking out.,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.8695652173913043,0.8695652173913043,0.8695652173913043
en/p60/d1591,She is bustling about in the kitchen.,0.5625,0.6,0.5806451612903225,0.7142857142857143,0.7407407407407407,0.7272727272727273
en/p60/d2929,Three people were arrested.,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7692307692307693,0.8695652173913043,0.8163265306122449
en/p60/d0878,The mother was exhausted.,0.8181818181818182,0.6,0.6923076923076923,0.85,0.6296296296296297,0.723404255319149
en/p60/d1676,Are you looking?,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9130434782608695,0.9130434782608695,0.9130434782608695
en/p60/d2862,She's a bit jealous.,0.5625,0.5294117647058824,0.5454545454545455,0.6785714285714286,0.6551724137931034,0.6666666666666666
en/p60/d2354,He kissed her.,0.6875,0.7333333333333333,0.7096774193548386,0.75,0.7777777777777778,0.7636363636363638
en/p60/d2657,My ear is itching.,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6153846153846154,0.6956521739130435,0.6530612244897959
en/p60/d2111,She won many competitions.,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.7058823529411765,0.8275862068965517,0.7619047619047619
en/p60/d3460,Tom sealed the envelope.,0.8125,0.7647058823529411,0.787878787878788,0.8571428571428571,0.8275862068965517,0.8421052631578947
en/p60/d1886,I like comic books.,0.631578947368421,0.7058823529411765,0.6666666666666667,0.7058823529411765,0.8275862068965517,0.7619047619047619
en/p60/d0831,My head aches.,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6538461538461539,0.7391304347826086,0.693877551020408
en/p60/d3354,I have a nosebleed.,0.6875,0.6470588235294118,0.6666666666666667,0.7857142857142857,0.7586206896551724,0.7719298245614034
en/p60/d2654,Some of my money has been stolen.,0.8461538461538461,0.6470588235294118,0.7333333333333334,0.92,0.7931034482758621,0.851851851851852
en/p60/d0809,There are lots of animals in the park.,0.5,0.45,0.4736842105263158,0.6666666666666666,0.6857142857142857,0.676056338028169
en/p60/d0214,I bought John an album.,0.9047619047619048,0.8636363636363636,0.8837209302325582,0.9166666666666666,0.8918918918918919,0.9041095890410958
en/p60/d1805,The actual cost was higher than the estimate.,0.8125,0.5909090909090909,0.6842105263157896,0.9032258064516129,0.7,0.7887323943661972
en/p60/d3423,Rugby is a sport which is never called off by rain.,0.4230769230769231,0.3548387096774194,0.3859649122807018,0.6382978723404256,0.5454545454545454,0.5882352941176471
en/p60/d1471,A pretty robin landed on my room's windowsill.,0.7777777777777778,0.6086956521739131,0.6829268292682927,0.8787878787878788,0.7073170731707317,0.7837837837837839
en/p60/d0794,The union of Scotland and England took place in 1706.,0.6153846153846154,0.5925925925925926,0.6037735849056604,0.6808510638297872,0.7111111111111111,0.6956521739130436
en/p60/d1803,Tom is awkward.,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.782608695652174,0.782608695652174,0.782608695652174
en/p60/d3194,My pants were soaked.,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7307692307692307,0.8260869565217391,0.7755102040816326
en/p60/d1102,"I thanked her, and stuck the rose in my button-hole.",0.7307692307692307,0.5277777777777778,0.6129032258064515,0.8,0.6666666666666666,0.7272727272727272
en/p60/d0903,Tom dropped out of school.,0.75,0.7058823529411765,0.7272727272727272,0.7857142857142857,0.7586206896551724,0.7719298245614034
en/p60/d2783,"""Where is my classroom?"" ""It's on the third floor.""",0.5666666666666667,0.4473684210526316,0.5,0.6851851851851852,0.5967741935483871,0.6379310344827587
en/p60/d0886,The dentist put in a temporary filling.,0.6875,0.5238095238095238,0.5945945945945946,0.8387096774193549,0.6666666666666666,0.7428571428571428
en/p60/d0796,These clouds look like a flock of white sheep.,0.5789473684210527,0.5238095238095238,0.5500000000000002,0.7837837837837838,0.7435897435897436,0.7631578947368421
en/p60/d3144,Every house had a garden.,0.6923076923076923,0.47368421052631576,0.5625,0.84,0.6774193548387096,0.75
en/p60/d1727,Tom is self-centered.,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7391304347826086,0.7391304347826086,0.7391304347826085
en/p60/d3387,She does not let up.,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5652173913043478,0.5652173913043478,0.5652173913043478
en/p60/d1224,This supports the suspicion that a bank employee was involved in the crime.,0.5185185185185185,0.3783783783783784,0.4375,0.7450980392156863,0.5671641791044776,0.6440677966101696
en/p60/d1972,He chased the thief.,0.75,0.6666666666666666,0.7058823529411765,0.8571428571428571,0.7272727272727273,0.7868852459016394
en/p60/d2537,Tom picked the broken glass off the floor.,0.7619047619047619,0.6956521739130435,0.7272727272727272,0.8205128205128205,0.7804878048780488,0.8
en/p60/d1742,I was aching for a cigarette.,0.8125,0.7647058823529411,0.787878787878788,0.8571428571428571,0.8275862068965517,0.8421052631578947
en/p60/d2347,They're fabulous.,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.8260869565217391,0.9047619047619048,0.8636363636363636
en/p60/d2786,Tom broke Mary's clarinet.,0.7777777777777778,0.6363636363636364,0.7000000000000001,0.8333333333333334,0.6756756756756757,0.746268656716418
en/p60/d1630,Tom's right eye is twitching again.,0.6666666666666666,0.7,0.6829268292682926,0.717948717948718,0.8,0.7567567567567569
en/p60/d0945,Your blood is red.,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7307692307692307,0.8260869565217391,0.7755102040816326
en/p60/d0785,Someone stole my passport.,0.7894736842105263,0.8823529411764706,0.8333333333333333,0.7941176470588235,0.9310344827586207,0.8571428571428571
en/p60/d1872,"The price is low, but the quality isn't very good.",0.6111111111111112,0.34375,0.44000000000000006,0.8055555555555556,0.5471698113207547,0.651685393258427
en/p60/d1558,Tom doesn't speak to Mary.,0.631578947368421,0.5714285714285714,0.6,0.7096774193548387,0.6666666666666666,0.6875
en/p60/d1740,I put a few blueberries in your tea.,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7555555555555555,0.8717948717948718,0.8095238095238095
en/p60/d3019,This car consumes a lot of fuel.,0.625,0.5,0.5555555555555556,0.8064516129032258,0.7142857142857143,0.7575757575757576
